,,,1039.34,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","PROFORMA                           PRO/QQ26900QQ/06/2022              QQ26900QQ",2022-06-29
,,,358.8,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/358,80/IDC/5512220026/INV/22-FVS/0022/TXT/PRZELEW RODKÓW",2022-06-29
,,,1918.8,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/358,80/IDC/5512220026/INV/22-FVS/0022/TXT/PRZELEW RODKÓW",2022-06-29
,,,5000,"Wpłata/wypłata bankowa","PRZELEW WŁASNY",PRZELEW,2022-06-29
,,,323.43,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ26956QQ,2022-06-29
,,,16901.98,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ26851QQ/06/2022,2022-06-29
,,,109.97,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","ID12618282 0000018783123L",2022-06-30
,,,2403.95,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","112450296:WYPŁATA PAYPRO IDE0F53E53-DC55-452A-BD10-A2088D3D12FB EPHPOLSKA",2022-06-30
,,,5651.7,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(29fb6168-67ea-4f85-9361-1bd6300b5ee7) ephpolska",2022-06-30
,,,1370.51,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","Proforma QQ26774QQ/06/2022",2022-06-30
,,,6574.27,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ26921QQ,2022-06-30
,,,227.99,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ26958QQ,2022-06-30
,,,525.67,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","112581940:WYPŁATA PAYPRO ID13261CD0-562B-47B9-98C2-83A3204B781B EPHPOLSKA",2022-07-01
,,,2979.85,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(cb8206a5-ce47-4c71-8243-cefc32a2f46d) ephpolska",2022-07-01
,,,1624.9,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27046QQ,2022-07-01
,,,437.92,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY"," QQ27050QQ ",2022-07-01
,,,12154.47,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/12154,47/IDC/9121027907/INV/1/MAG/2022/TXT/PRZELEW RODKÓW",2022-07-01
,,,65000,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/12154,47/IDC/9121027907/INV/1/MAG/2022/TXT/PRZELEW RODKÓW",2022-07-01
,,,18,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/NIP/8982272269/Proforma PRO/QQ26560QQ/06/2022-dopłata",2022-07-01
,,,1470,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM WSK. SIECI","SANTANDER PL",2022-07-02
,,,310.83,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",ALLEGRO.PL,2022-07-04
,,,110.5,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",ALLEGRO.PL,2022-07-04
,,,104,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",ALLEGRO.PL,2022-07-04
,,,38.58,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/38,58/IDC/9121001581/INV/4943/2022/TXT/PRZELEW RODKÓW",2022-07-04
,,,206.31,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/38,58/IDC/9121001581/INV/4943/2022/TXT/PRZELEW RODKÓW",2022-07-04
,,,2684.28,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(dc015d95-4c24-4084-9e24-723ea1aacde9) ephpolska",2022-07-04
,,,6800.04,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","112812402:WYPŁATA PAYPRO IDC3C9240E-51C9-46A7-97B4-1F2544F13B95 EPHPOLSKA",2022-07-04
,,,10335.8,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/NIP/8982272269/PRO/ QQ26899QQ /06/2022",2022-07-04
,,,1017.4,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27119QQ,2022-07-04
,,,20000,"Wpłata/wypłata bankowa","PP/PRZELEW EXPRESS ELIXIR PRZYCH.","/VAT/3739,84/IDC/8982272269/INV/PRO/ QQ26854QQ /07/2022/TXT/Natychmiastowy - ELEKTRONICZNA PL",2022-07-05
,,,3739.84,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/3739,84/IDC/8982272269/INV/PRO/ QQ26854QQ /07/2022/TXT/Natychmiastowy - ELEKTRONICZNA PL",2022-07-05
,,,30000,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/5609,76/IDC/8982272269/INV/PRO/QQ26854QQ/07/2022/TXT/PRO/QQ26854QQ/07/2022",2022-07-05
,,,5609.76,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/5609,76/IDC/8982272269/INV/PRO/QQ26854QQ/07/2022/TXT/PRO/QQ26854QQ/07/2022",2022-07-05
,,,86.84,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ27160QQ,2022-07-06
,,,732.62,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/136,79/IDC/8982272269/INV/QQ27150QQ",2022-07-06
,,,136.79,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/136,79/IDC/8982272269/INV/QQ27150QQ",2022-07-06
,,,173.88,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/173,88/IDC/7010795393/INV/FV 1/07/22/A/TXT/PRZELEW RODKÓW",2022-07-06
,,,929.88,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/173,88/IDC/7010795393/INV/FV 1/07/22/A/TXT/PRZELEW RODKÓW",2022-07-06
,,,2370.54,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/2370,54/IDC/5340206016/INV/2250/06/2022/TXT/PRZELEW RODKÓW",2022-07-06
,,,12677.24,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/2370,54/IDC/5340206016/INV/2250/06/2022/TXT/PRZELEW RODKÓW",2022-07-06
,,,13401.87,"Wpłata/wypłata bankowa","PP/PRZELEW EXPRESS ELIXIR PRZYCH.","/VAT/2506,04/IDC/8982272269/INV/PRO/QQ26854QQ/07/2022/TXT/Natychmiastowy - ELEKTRONICZNA PL",2022-07-07
,,,2506.04,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/2506,04/IDC/8982272269/INV/PRO/QQ26854QQ/07/2022/TXT/Natychmiastowy - ELEKTRONICZNA PL",2022-07-07
,,,1116.74,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY"," !! QQ27090QQ QQ2709QQ",2022-07-07
,,,406.48,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY"," QQ27175QQ ",2022-07-07
,,,6509,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/6509,00/IDC/9121027907/INV/PROFORAM 2/ MAG/07/2022/TXT/PRZELEW RODKÓW",2022-07-08
,,,34809,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/6509,00/IDC/9121027907/INV/PROFORAM 2/ MAG/07/2022/TXT/PRZELEW RODKÓW",2022-07-08
,,,5162.55,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/5773,00/IDC/9121027907/INV/PROFORMA 3/MAG/07/2022/TXT/PRZELEW RODKÓW",2022-07-08
,,,30873,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/5773,00/IDC/9121027907/INV/PROFORMA 3/MAG/07/2022/TXT/PRZELEW RODKÓW",2022-07-08
,,,6654.24,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","113380259:WYPŁATA PAYPRO IDE8155EA8-2018-47DA-9325-7506D9F1B472 EPHPOLSKA",2022-07-08
,,,3249.17,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(75b4ce7b-62f3-4145-b350-58f1cc26dafb) ephpolska",2022-07-08
,,,7000,"Wpłata/wypłata bankowa","PRZELEW WŁASNY","PRZELEW RODKÓW",2022-07-08
,,,100,"Wpłata/wypłata bankowa","PRZELEW WŁASNY","PRZELEW RODKÓW",2022-07-08
,,,8000,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","PRZELEW RODKÓW",2022-07-08
,,,567.98,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY"," QQ27217QQ ",2022-07-09
,,,2685.94,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR PRZYCH."," QQ27211QQ ",2022-07-10
,,,5142.29,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/961,57/IDC/8971719229/INV/PROFORMA/TXT/PRZELEW RODKÓW",2022-07-11
,,,4621.25,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/864,14/IDC/8971719229/INV/PROFORMA/TXT/PRZELEW RODKÓW",2022-07-11
,,,189.68,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/35,47/IDC/8971719229/INV/PROFORMA/TXT/PRZELEW RODKÓW",2022-07-11
,,,1383.56,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27156QQ,2022-07-11
,,,2340.16,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY"," !! QQ27182QQ Qq27182QQ",2022-07-11
,,,838.87,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY"," !! QQ27196QQ PRO/QQ27196QQ/07/2022",2022-07-11
,,,1307.64,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/244,51/IDC/7851561831/INV/54598622 54599917 54599211/TXT/PRZELEW RODKÓW",2022-07-11
,,,2405.4,"Wpłata/wypłata bankowa","PP/PRZELEW EXPRESS ELIXIR PRZYCH.","/VAT/449,77/IDC/8982272269/INV/PRO/QQ27206QQ/07/2022",2022-07-11
,,,449.77,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/449,77/IDC/8982272269/INV/PRO/QQ27206QQ/07/2022",2022-07-11
,,,1331.3,"Wpłata/wypłata bankowa","PP/PRZELEW EXPRESS ELIXIR PRZYCH.","/VAT/248,99/IDC/8982272269/INV/PRO/QQ27238QQ/07/2022",2022-07-11
,,,248.99,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/248,99/IDC/8982272269/INV/PRO/QQ27238QQ/07/2022",2022-07-11
,,,55828.48,"Wpłata/wypłata bankowa","OBCIĽŻ. NATYCH. TRANSAKCJA WALUT.",,2022-07-11
,,,133.14,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/133,14/IDC/9140006504/INV/2439/2022/TXT/PRZELEW RODKÓW",2022-07-11
,,,712,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/133,14/IDC/9140006504/INV/2439/2022/TXT/PRZELEW RODKÓW",2022-07-11
,,,289.43,"Wpłata/wypłata bankowa","OBCIĽŻ. NATYCH. TRANSAKCJA WALUT.",,2022-07-12
,,,1395.61,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ27262QQ/07/2022,2022-07-12
,,,263.3,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27251QQ,2022-07-12
,,,3100,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","PRZELEW RODKÓW",2022-07-12
,,,400,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","PRZELEW RODKÓW",2022-07-12
,,,9000,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR WYCH.","PRZELEW RODKÓW",2022-07-12
,,,10,"Wpłata/wypłata bankowa","PRZEL. EXPRESS ELIXIR WYCH.PROW.",,2022-07-12
,,,4991.66,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR WYCH.","PROFORMA FPE/0003/2022",2022-07-12
,,,10,"Wpłata/wypłata bankowa","PRZEL. EXPRESS ELIXIR WYCH.PROW.",,2022-07-12
,,,1610.67,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27271QQ,2022-07-12
,,,500,"Wpłata/wypłata bankowa","PRZELEW WŁASNY","PRZELEW RODKÓW",2022-07-12
,,,5470.91,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","113951588:WYPŁATA PAYPRO ID9E0E7003-3E8F-4415-B16D-739A992C3C34 EPHPOLSKA",2022-07-13
,,,1164.01,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(25c7bae6-5a05-46a2-9647-e5af7e45ecca) ephpolska",2022-07-13
,,,1462.8,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/274,44/IDC/8982272269/INV/PRO/QQ27244QQ/07/2022/TXT/PRO/QQ27244QQ/07/2022",2022-07-13
,,,274.44,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/274,44/IDC/8982272269/INV/PRO/QQ27244QQ/07/2022/TXT/PRO/QQ27244QQ/07/2022",2022-07-13
,,,3759.84,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/704,92/IDC/8982272269/INV/PRO/QQ26456QQ/06/2022/TXT/PRO/QQ26456QQ/06/2022",2022-07-13
,,,704.92,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/704,92/IDC/8982272269/INV/PRO/QQ26456QQ/06/2022/TXT/PRO/QQ26456QQ/06/2022",2022-07-13
,,,9899.65,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","PRO/QQ27279QQ/07/2022 QQ27279QQ",2022-07-13
,,,52306.75,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","PRO/QQ27254QQ/07/2022 QQ27254QQ",2022-07-13
,,,952.99,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","  !! QQ26760QQ faktura FS117/STA/06/2022 KrzysztońRobert",2022-07-13
,,,346,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27285QQ,2022-07-13
,,,2412.05,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27154QQ,2022-07-14
,,,205.5,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ27305QQ/07/2022,2022-07-14
,,,413.2,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ27298QQ/07/2022,2022-07-14
,,,99,"Wpłata/wypłata bankowa","BLIK ZAKUP","LIDL LIPOWA",2022-07-14
,,,390.06,"Wpłata/wypłata bankowa","BLIK ZAKUP",SHELL,2022-07-14
,,,2496.26,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/466,78/IDC/8982272269/INV/PRO/QQ26854QQ/07/2022/TXT/PRO/QQ26854QQ/07/2022",2022-07-15
,,,466.78,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/466,78/IDC/8982272269/INV/PRO/QQ26854QQ/07/2022/TXT/PRO/QQ26854QQ/07/2022",2022-07-15
,,,1462.8,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","  !! QQ26911QQ  /VAT/273,53/IDC/8982272269/INV/FS 233/STA/06/2022/TXT/FS 233/STA/06/2022",2022-07-15
,,,273.53,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/273,53/IDC/8982272269/INV/FS 233/STA/06/2022/TXT/FS 233/STA/06/2022",2022-07-15
,,,24864.24,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27310QQ,2022-07-15
,,,95.52,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/95,52/IDC/5260250995/INV/22060803762255/TXT/PRZELEW RODKÓW",2022-07-15
,,,510.82,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/95,52/IDC/5260250995/INV/22060803762255/TXT/PRZELEW RODKÓW",2022-07-15
,,,1.37,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","NOTA ODSETKOWA_NUMER: 22061803762290",2022-07-15
,,,1699.71,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",54677646179,2022-07-15
,,,1000,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM WSK. SIECI","SANTANDER PL",2022-07-16
,,,236.93,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/236,93/IDC/8252169056/INV/2/06/2022/TXT/PRZELEW RODKÓW",2022-07-16
,,,1267.05,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/236,93/IDC/8252169056/INV/2/06/2022/TXT/PRZELEW RODKÓW",2022-07-16
,,,1952.84,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/12443,00/IDC/9121027907/INV/PROFORMA X2/TXT/PRZELEW RODKÓW",2022-07-18
,,,66543,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/12443,00/IDC/9121027907/INV/PROFORMA X2/TXT/PRZELEW RODKÓW",2022-07-18
,,,2878.79,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY"," !! QQ27174QQ Nr zamówienia: 27174",2022-07-18
,,,31.52,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27289QQ,2022-07-18
,,,1771.68,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY"," !! QQ26413QQ ""/VAT/331,29/IDC/8982272269/INV/wyrównanie/TXT/wyrównanie""",2022-07-18
,,,331.29,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/331,29/IDC/8982272269/INV/wyrównanie/TXT/wyrównanie",2022-07-18
,,,197.56,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","PROFORMA PRO/QQ27270QQ/07/2022",2022-07-18
,,,891.22,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","PROFORMA PRO/QQ27212QQ/07/2022",2022-07-18
,,,331.26,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27325QQ,2022-07-18
,,,552.27,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",WWW.ARTOIT.PL,2022-07-18
,,,30000,"Wpłata/wypłata bankowa","PRZELEW WŁASNY","PRZELEW RODKÓW",2022-07-19
,,,133.48,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","PROFORMA PRO/QQ27356QQ/07/2022",2022-07-19
,,,175.3,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ27377QQ/07/2022,2022-07-19
,,,7660.34,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27290QQ,2022-07-19
,,,1000,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM WSK. SIECI","SANTANDER PL",2022-07-19
,,,1107,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/207,00/IDC/5252789389/INV/FV00021/07/22/TXT/PRZELEW RODKÓW",2022-07-20
,,,2573.65,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","114699536:WYPŁATA PAYPRO IDD43E8750-AD58-4634-924B-8D08E06A3318 EPHPOLSKA",2022-07-20
,,,5032.9,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(3879fd21-6e74-40d0-a71a-af1a65b9b472) ephpolska",2022-07-20
,,,50,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR PRZYCH.",QQ27328QQ,2022-07-20
,,,431.16,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27385QQ,2022-07-20
,,,1690.61,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27383QQ,2022-07-20
,,,1673.94,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27386QQ,2022-07-20
,,,2209.08,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","/VAT/413,16/IDC/8982272269/INV/proforma PRO/QQ27355QQ/07/2022/TXT/Kominy Mirków",2022-07-21
,,,413.16,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/413,16/IDC/8982272269/INV/proforma PRO/QQ27355QQ/07/2022/TXT/Kominy Mirków",2022-07-21
,,,1840.8,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ24723QQ/07/2022,2022-07-21
,,,197.45,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27393QQ,2022-07-21
,,,702.48,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/131,36/IDC/7540269979/INV/FS712/2022/TXT/PRZELEW RODKÓW",2022-07-22
,,,11149.7,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/2084,90/IDC/8940005523/INV/22/9001/SD/021488/TXT/PRZELEW RODKÓW",2022-07-22
,,,4000,"Wpłata/wypłata bankowa","PRZELEW WŁASNY","PRZELEW RODKÓW",2022-07-22
,,,11149.7,"Wpłata/wypłata bankowa","STORNO OBCIĽŻENIA","ANULOWANIE PRZELEWU",2022-07-22
,,,2000,"Wpłata/wypłata bankowa","PRZELEW WŁASNY","PRZELEW RODKÓW",2022-07-22
,,,500,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM WSK. SIECI","SANTANDER PL",2022-07-23
,,,5616.18,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/1050,18/IDC/9120013659/INV/1/06/2022/TXT/PRZELEW RODKÓW",2022-07-25
,,,5647.55,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/1056,05/IDC/9120013659/INV/1/07/2022/TXT/PRZELEW RODKÓW",2022-07-25
,,,2263.66,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","115144669:WYPŁATA PAYPRO IDBDAB8350-C847-4417-8579-5FFF715E6CCD EPHPOLSKA",2022-07-25
,,,2603.75,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(a1e30f00-381e-4850-ad44-8d2826bfed09) ephpolska",2022-07-25
,,,1518.83,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ27423QQ,2022-07-25
,,,1930,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM WSK. SIECI","SANTANDER PL",2022-07-25
,,,301.49,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",ORANGE.PL/,2022-07-25
,,,2514.51,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","115278613:WYPŁATA PAYPRO ID489D408C-F614-4FB1-BC9B-91DBBA99FA0A EPHPOLSKA",2022-07-26
,,,3166.8,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(579bb0ad-8dfd-4548-a26d-42410d67f8f7) ephpolska",2022-07-26
,,,1000,"Wpłata/wypłata bankowa","PRZELEW WŁASNY","PRZELEW RODKÓW",2022-07-26
,,,16960.93,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY WYCHODZĽCY","RZ CAŁK REGON 520857519 SYGN 0228-SEE.711.56290569.2022.1.BAXZ",2022-07-26
,,,30,"Wpłata/wypłata bankowa","PROWIZJA ZA PRZELEW EGZEKUCYJNY",,2022-07-26
,,,2022.46,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR PRZYCH.",QQ27435QQ,2022-07-26
,,,949.3,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ27472QQ,2022-07-26
,,,2920.99,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ27392QQ,2022-07-26
,,,-86.84,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY"," !!! !! ZZ27160ZZ    ZWROT ANULACJA DOSTAWY",2022-07-26
,,,305.52,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",ALLEGRO.PL,2022-07-27
,,,140.7,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ27464QQ,2022-07-27
